id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
1889577,F,South Region,A Level or Equivalent,60,70-80%,931,73.6,Medium,High,Low Risk,1,0,Pass
1894188,F,East Midlands Region,A Level or Equivalent,60,80-90%,4294,70.4,High,High,Safe,1,0,Pass
1938355,M,South Region,A Level or Equivalent,60,90-100%,1992,73,High,High,Low Risk,1,0,Pass
1942396,F,East Anglian Region,Lower Than A Level,120,40-50%,470,53.6,Low,Medium,High Risk,1,0,Pass
1970390,M,West Midlands Region,Lower Than A Level,60,0-10%,14759,83.6,High,High,Safe,0,1,Withdrawn
1976139,M,Ireland,Lower Than A Level,120,50-60%,1216,67.25,Medium,Medium,Low Risk,1,0,Pass
2011876,F,East Anglian Region,A Level or Equivalent,60,90-100%,1401,76,Medium,High,Low Risk,1,0,Pass
2012966,M,North Western Region,Lower Than A Level,60,30-40%,519,78.4,Medium,High,High Risk,1,0,Pass
2051699,F,South West Region,Lower Than A Level,60,70-80%,1734,66.6,High,Medium,Low Risk,1,0,Pass
2062879,F,East Anglian Region,A Level or Equivalent,60,60-70%,2386,61.2,High,Medium,Safe,0,0,Fail
2065691,M,London Region,A Level or Equivalent,330,30-40%,1430,35.6666666666667,Medium,Low,Low Risk,0,1,Withdrawn
2073016,F,London Region,Lower Than A Level,60,30-40%,1022,58.8571428571429,Medium,Medium,Low Risk,0,1,Withdrawn
2080474,F,South Region,A Level or Equivalent,60,90-100%,1146,69.6,Medium,Medium,Low Risk,1,0,Pass
2083877,F,West Midlands Region,A Level or Equivalent,120,0-10%,685,67.8,Medium,Medium,High Risk,1,0,Pass
2084066,F,South West Region,Lower Than A Level,60,50-60%,1967,59.75,High,Medium,Low Risk,0,0,Fail
2104505,M,West Midlands Region,Lower Than A Level,60,0-10%,701,65.6,Medium,Medium,High Risk,1,0,Pass
2122180,F,North Western Region,Lower Than A Level,60,80-90%,4712,82.4,High,High,Safe,1,0,Distinction
2139353,M,London Region,A Level or Equivalent,120,50-60%,2388,66.5,High,Medium,Safe,0,1,Withdrawn
2143752,F,South Region,Lower Than A Level,60,70-80%,1888,52.6,High,Medium,Low Risk,1,0,Pass
2146792,M,North Western Region,HE Qualification,60,20-30%,2385,70,High,Medium,Safe,1,0,Pass
2149225,M,Scotland,A Level or Equivalent,60,70-80%,319,,Low,,Very High Risk,0,1,Withdrawn
2153153,F,Yorkshire Region,A Level or Equivalent,60,40-50%,3385,62.2,High,Medium,Safe,1,0,Pass
2155014,F,West Midlands Region,Lower Than A Level,60,80-90%,1454,73.8,Medium,High,Low Risk,1,0,Pass
2164705,F,North Western Region,A Level or Equivalent,120,40-50%,231,70,Low,Medium,Very High Risk,0,0,Fail
2171627,F,Yorkshire Region,A Level or Equivalent,60,30-40%,1346,69,Medium,Medium,Low Risk,1,0,Pass
2182846,F,London Region,A Level or Equivalent,60,70-80%,4214,66,High,Medium,Safe,1,0,Pass
2194100,F,East Anglian Region,A Level or Equivalent,60,50-60%,1401,67.2,Medium,Medium,Low Risk,1,0,Pass
2197016,F,North Western Region,HE Qualification,60,30-40%,1455,75.6,Medium,High,Low Risk,1,0,Pass
2208424,M,Scotland,A Level or Equivalent,60,20-30%,1080,71.2,Medium,High,Low Risk,1,0,Pass
2229865,F,West Midlands Region,A Level or Equivalent,60,10-20,3236,76.4,High,High,Safe,1,0,Pass
2255601,F,South Region,A Level or Equivalent,120,80-90%,2543,54.5,High,Medium,Safe,0,1,Withdrawn
2268379,F,East Midlands Region,A Level or Equivalent,60,20-30%,1685,83,High,High,Low Risk,1,0,Pass
2278464,M,South Region,Lower Than A Level,60,30-40%,307,51.4,Low,Medium,Very High Risk,1,0,Pass
2293923,M,South Region,A Level or Equivalent,150,90-100%,303,61.2,Low,Medium,Very High Risk,1,0,Pass
2312620,F,East Midlands Region,HE Qualification,60,20-30%,1129,32,Medium,Low,Low Risk,0,1,Withdrawn
2318055,M,Wales,A Level or Equivalent,60,90-100%,1726,75.8,High,High,Low Risk,0,1,Withdrawn
2324976,F,Scotland,HE Qualification,60,90-100%,,,,,,0,1,Withdrawn
2329342,F,East Anglian Region,Lower Than A Level,120,40-50%,565,57.2,Medium,Medium,High Risk,1,0,Pass
2339528,F,London Region,Lower Than A Level,60,40-50%,593,80,Medium,High,High Risk,1,0,Distinction
2342426,M,Yorkshire Region,Lower Than A Level,60,20-30%,1814,73.2,High,High,Low Risk,0,0,Fail
2344901,F,Yorkshire Region,A Level or Equivalent,60,60-70%,445,51.5,Low,Medium,High Risk,0,0,Fail
2358056,F,North Region,HE Qualification,60,,1588,67.8,Medium,Medium,Low Risk,0,0,Fail
2358969,F,East Anglian Region,A Level or Equivalent,180,70-80%,2106,69,High,Medium,Low Risk,0,1,Withdrawn
2364471,F,Scotland,HE Qualification,60,90-100%,7182,83.4,High,High,Safe,1,0,Pass
2365101,M,South East Region,HE Qualification,300,20-30%,,,,,,0,1,Withdrawn
2367155,F,East Anglian Region,A Level or Equivalent,120,80-90%,2148,75.6,High,High,Low Risk,1,0,Pass
2369266,F,London Region,Lower Than A Level,60,70-80%,2146,50.6,High,Medium,Low Risk,1,0,Pass
2376496,F,East Midlands Region,A Level or Equivalent,120,20-30%,749,73.4,Medium,High,High Risk,1,0,Pass
2391984,M,South Region,A Level or Equivalent,60,90-100%,818,73,Medium,High,High Risk,0,1,Withdrawn
2411661,F,South Region,A Level or Equivalent,120,80-90%,574,46.8,Medium,Low,High Risk,0,0,Fail
2411778,M,Scotland,HE Qualification,120,20-30%,1497,80,Medium,High,Low Risk,0,1,Withdrawn
2412002,M,South West Region,Lower Than A Level,90,50-60%,3344,82.8,High,High,Safe,1,0,Distinction
2412967,F,South Region,A Level or Equivalent,60,80-90%,2458,77.6,High,High,Safe,1,0,Pass
2429854,M,London Region,A Level or Equivalent,120,10-20,953,51,Medium,Medium,Low Risk,0,1,Withdrawn
2437837,F,North Region,A Level or Equivalent,60,30-40%,2684,74.4,High,High,Safe,1,0,Pass
2449878,F,East Midlands Region,A Level or Equivalent,60,30-40%,622,60.6,Medium,Medium,High Risk,1,0,Pass
2456480,M,Scotland,Lower Than A Level,120,80-90%,183,24.6666666666667,Low,Low,Very High Risk,0,0,Fail
2457256,M,South Region,Lower Than A Level,180,80-90%,1611,70,High,Medium,Low Risk,1,0,Pass
2458355,M,London Region,Lower Than A Level,60,80-90%,4187,90.6,High,High,Safe,1,0,Pass
2460080,M,Scotland,HE Qualification,60,90-100%,3424,78.8,High,High,Safe,1,0,Pass
2461190,M,South Region,HE Qualification,60,70-80%,967,56,Medium,Medium,Low Risk,0,0,Fail
2469673,F,Yorkshire Region,Lower Than A Level,60,20-30%,523,44.5,Medium,Low,High Risk,0,0,Fail
2470694,F,Scotland,HE Qualification,60,50-60%,3115,67,High,Medium,Safe,0,1,Withdrawn
2479954,M,North Western Region,A Level or Equivalent,60,40-50%,323,79.6,Low,High,Very High Risk,1,0,Pass
2481901,M,Wales,Lower Than A Level,60,80-90%,1949,75.8,High,High,Low Risk,1,0,Pass
2482700,M,South Region,Lower Than A Level,120,90-100%,1616,55.6,High,Medium,Low Risk,1,0,Pass
2486127,F,East Anglian Region,HE Qualification,120,90-100%,1690,73.6,High,High,Low Risk,1,0,Pass
2498700,F,North Western Region,Lower Than A Level,240,40-50%,2864,77.2,High,High,Safe,1,0,Pass
2516503,M,South East Region,HE Qualification,60,40-50%,3070,79.4,High,High,Safe,1,0,Pass
2518069,M,East Midlands Region,A Level or Equivalent,60,90-100%,1617,76.6,High,High,Low Risk,1,0,Pass
2521459,F,London Region,Lower Than A Level,60,10-20,1078,60.8,Medium,Medium,Low Risk,1,0,Pass
2523736,M,North Western Region,A Level or Equivalent,120,20-30%,470,61.75,Low,Medium,High Risk,1,0,Pass
2529279,F,North Western Region,HE Qualification,60,60-70%,1189,78,Medium,High,Low Risk,1,0,Pass
2532302,F,East Anglian Region,A Level or Equivalent,60,80-90%,1216,63.2,Medium,Medium,Low Risk,1,0,Pass
2536991,M,South Region,HE Qualification,60,90-100%,1080,80.8,Medium,High,Low Risk,1,0,Distinction
2542724,F,West Midlands Region,Lower Than A Level,60,40-50%,228,,Low,,Very High Risk,0,1,Withdrawn
2550279,F,North Region,HE Qualification,60,,2809,62.6,High,Medium,Safe,1,0,Pass
2551220,F,South Region,Lower Than A Level,60,90-100%,1327,64.8,Medium,Medium,Low Risk,1,0,Pass
2552472,F,South Region,HE Qualification,120,80-90%,519,53.5,Medium,Medium,High Risk,0,1,Withdrawn
2555340,F,South Region,HE Qualification,60,90-100%,4441,80.6,High,High,Safe,1,0,Pass
2557283,M,Yorkshire Region,HE Qualification,60,80-90%,7262,81.2,High,High,Safe,1,0,Pass
2559575,M,South West Region,Lower Than A Level,60,30-40%,650,71.2,Medium,High,High Risk,1,0,Pass
2562034,M,East Anglian Region,A Level or Equivalent,60,70-80%,248,65.4,Low,Medium,Very High Risk,1,0,Pass
2566163,F,South Region,A Level or Equivalent,60,80-90%,1591,71.8,Medium,High,Low Risk,1,0,Pass
2566592,F,South Region,A Level or Equivalent,60,90-100%,1359,71.8,Medium,High,Low Risk,1,0,Pass
2569324,M,South Region,A Level or Equivalent,120,90-100%,493,71.2,Medium,High,High Risk,0,1,Withdrawn
2574528,M,Ireland,HE Qualification,60,,988,75.4,Medium,High,Low Risk,1,0,Pass
2574583,M,Yorkshire Region,Lower Than A Level,60,70-80%,1890,70.8,High,High,Low Risk,1,0,Pass
2576122,M,North Western Region,A Level or Equivalent,60,70-80%,261,64,Low,Medium,Very High Risk,0,1,Withdrawn
2578995,F,West Midlands Region,A Level or Equivalent,60,10-20,1326,79.6,Medium,High,Low Risk,1,0,Pass
2586560,F,East Anglian Region,Lower Than A Level,60,80-90%,2905,73.6,High,High,Safe,1,0,Pass
2594139,F,South West Region,A Level or Equivalent,60,50-60%,1868,76,High,High,Low Risk,1,0,Pass
2598871,F,East Anglian Region,A Level or Equivalent,60,80-90%,2049,72.6,High,High,Low Risk,1,0,Pass
2599352,F,Scotland,A Level or Equivalent,120,30-40%,1160,76.4,Medium,High,Low Risk,1,0,Pass
2600688,M,West Midlands Region,A Level or Equivalent,60,20-30%,582,70,Medium,Medium,High Risk,1,0,Pass
2606098,F,East Midlands Region,A Level or Equivalent,60,90-100%,491,71.4,Medium,High,High Risk,1,0,Pass
2613116,F,London Region,Lower Than A Level,60,10-20,1181,78.2,Medium,High,Low Risk,1,0,Pass
2617002,F,Yorkshire Region,A Level or Equivalent,60,80-90%,1473,64.8,Medium,Medium,Low Risk,1,0,Pass
2620584,M,West Midlands Region,A Level or Equivalent,60,40-50%,92,,Low,,Very High Risk,0,0,Fail
2639449,M,East Midlands Region,A Level or Equivalent,120,10-20,797,56,Medium,Medium,High Risk,1,0,Pass
2639540,F,North Western Region,A Level or Equivalent,60,90-100%,1964,79.4,High,High,Low Risk,1,0,Pass
2639641,M,South East Region,Lower Than A Level,120,30-40%,2042,65.6,High,Medium,Low Risk,1,0,Pass
2641155,M,East Midlands Region,Lower Than A Level,60,50-60%,4109,79.2,High,High,Safe,1,0,Pass
2643002,F,South West Region,A Level or Equivalent,60,80-90%,2434,51.2,High,Medium,Safe,1,0,Pass
2645733,F,South West Region,A Level or Equivalent,180,40-50%,1596,82.6,High,High,Low Risk,1,0,Pass
2649826,M,East Anglian Region,Lower Than A Level,60,60-70%,5974,83.4,High,High,Safe,1,0,Distinction
2650282,M,London Region,A Level or Equivalent,60,0-10%,641,84.2,Medium,High,High Risk,1,0,Pass
2664024,M,South East Region,HE Qualification,60,90-100%,808,63.2,Medium,Medium,High Risk,1,0,Pass
2666246,M,North Western Region,A Level or Equivalent,60,90-100%,612,76,Medium,High,High Risk,1,0,Pass
2669816,M,Yorkshire Region,A Level or Equivalent,60,90-100%,280,57.2,Low,Medium,Very High Risk,0,0,Fail
2671132,M,London Region,HE Qualification,60,20-30%,3720,68.8,High,Medium,Safe,1,0,Pass
2676809,F,North Region,HE Qualification,150,10-20,309,43.3333333333333,Low,Low,Very High Risk,0,0,Fail
2678643,F,South Region,A Level or Equivalent,60,80-90%,2287,71.4,High,High,Safe,1,0,Pass
2685865,F,East Midlands Region,Lower Than A Level,60,30-40%,2815,78.6,High,High,Safe,1,0,Pass
2688067,M,East Anglian Region,A Level or Equivalent,60,10-20,289,67.8,Low,Medium,Very High Risk,1,0,Pass
2689958,M,East Anglian Region,A Level or Equivalent,60,40-50%,3929,81.6,High,High,Safe,1,0,Distinction
2691206,F,West Midlands Region,A Level or Equivalent,60,50-60%,2297,84.8,High,High,Safe,1,0,Distinction
2691244,M,South Region,A Level or Equivalent,180,40-50%,472,58.25,Low,Medium,High Risk,1,0,Pass
2694424,M,East Anglian Region,A Level or Equivalent,120,70-80%,4218,79.4,High,High,Safe,1,0,Pass
2698257,M,East Midlands Region,Lower Than A Level,120,60-70%,758,67.8,Medium,Medium,High Risk,1,0,Pass
6516,M,Scotland,HE Qualification,60,80-90%,2791,61.8,High,Medium,Safe,1,0,Pass
24734,F,South Region,Lower Than A Level,60,60-70%,499,46.8,Medium,Low,High Risk,1,0,Pass
26192,F,East Anglian Region,A Level or Equivalent,60,60-70%,2223,86.2,High,High,Safe,1,0,Distinction
28061,M,Yorkshire Region,Lower Than A Level,60,40-50%,1590,77.6,Medium,High,Low Risk,1,0,Pass
31600,F,South West Region,A Level or Equivalent,60,40-50%,429,54.8,Low,Medium,High Risk,1,0,Pass
46844,M,North Region,HE Qualification,60,30-40%,340,64.8,Low,Medium,High Risk,1,0,Pass
52765,F,Yorkshire Region,Lower Than A Level,120,0-10%,4938,63,High,Medium,Safe,1,0,Pass
55104,F,West Midlands Region,A Level or Equivalent,60,60-70%,1480,71,Medium,High,Low Risk,1,0,Pass
58071,M,East Anglian Region,HE Qualification,60,90-100%,3648,76,High,High,Safe,1,0,Pass
58316,F,Wales,A Level or Equivalent,120,70-80%,1295,73.4,Medium,High,Low Risk,1,0,Pass
62487,F,East Midlands Region,A Level or Equivalent,60,10-20,683,71.6,Medium,High,High Risk,1,0,Pass
63165,M,South East Region,A Level or Equivalent,60,80-90%,912,51.4,Medium,Medium,Low Risk,1,0,Pass
65002,F,East Anglian Region,A Level or Equivalent,60,70-80%,176,67,Low,Medium,Very High Risk,0,0,Fail
70011,F,Scotland,HE Qualification,60,40-50%,6396,80.2,High,High,Safe,1,0,Pass
75255,M,North Western Region,A Level or Equivalent,120,40-50%,950,81.8,Medium,High,Low Risk,1,0,Pass
79403,M,South Region,Lower Than A Level,60,80-90%,1782,60.6666666666667,High,Medium,Low Risk,0,1,Withdrawn
85092,F,South West Region,Lower Than A Level,60,30-40%,665,58,Medium,Medium,High Risk,1,0,Pass
85144,M,Scotland,A Level or Equivalent,60,50-60%,656,77.6,Medium,High,High Risk,1,0,Pass
85302,M,London Region,Lower Than A Level,60,80-90%,2280,71.2,High,High,Safe,1,0,Pass
87431,M,South East Region,Lower Than A Level,60,10-20,802,50,Medium,Low,High Risk,0,1,Withdrawn
94961,M,South Region,Lower Than A Level,60,70-80%,1240,65.3333333333333,Medium,Medium,Low Risk,1,0,Pass
95755,M,South East Region,Lower Than A Level,60,90-100%,381,45,Low,Low,High Risk,0,1,Withdrawn
101116,F,East Anglian Region,Lower Than A Level,60,60-70%,1769,82.6,High,High,Low Risk,1,0,Pass
107489,F,London Region,HE Qualification,60,20-30%,3722,82,High,High,Safe,1,0,Pass
108872,M,London Region,HE Qualification,60,80-90%,1377,61.8,Medium,Medium,Low Risk,1,0,Pass
109155,F,South Region,HE Qualification,60,90-100%,3019,67.8,High,Medium,Safe,1,0,Pass
111512,M,Wales,A Level or Equivalent,60,40-50%,439,,Low,,High Risk,0,0,Fail
117818,F,London Region,A Level or Equivalent,60,40-50%,1695,57.6,High,Medium,Low Risk,1,0,Pass
119902,F,South West Region,A Level or Equivalent,60,60-70%,2590,67,High,Medium,Safe,0,1,Withdrawn
121349,F,South West Region,A Level or Equivalent,60,40-50%,2259,76,High,High,Safe,1,0,Pass
124064,F,South East Region,A Level or Equivalent,120,60-70%,2042,87.2,High,High,Low Risk,1,0,Distinction
125018,M,South Region,HE Qualification,60,70-80%,2195,64.8,High,Medium,Safe,1,0,Pass
129955,M,West Midlands Region,A Level or Equivalent,60,50-60%,1888,81,High,High,Low Risk,0,1,Withdrawn
130034,F,East Anglian Region,A Level or Equivalent,60,60-70%,1831,78.4,High,High,Low Risk,1,0,Pass
130547,F,South Region,A Level or Equivalent,60,70-80%,1252,58.4,Medium,Medium,Low Risk,1,0,Pass
130636,M,South East Region,A Level or Equivalent,60,10-20,332,60,Low,Medium,High Risk,1,0,Pass
131390,M,East Anglian Region,A Level or Equivalent,60,90-100%,157,78.6,Low,High,Very High Risk,1,0,Pass
133816,F,South Region,A Level or Equivalent,60,70-80%,4000,65.4,High,Medium,Safe,1,0,Pass
133922,M,North Region,Lower Than A Level,60,0-10%,574,78.2,Medium,High,High Risk,1,0,Pass
135335,F,East Anglian Region,Lower Than A Level,120,20-30%,73,,Low,,Very High Risk,0,1,Withdrawn
135400,F,South East Region,Lower Than A Level,60,90-100%,610,53.1428571428571,Medium,Medium,High Risk,1,0,Pass
135471,M,East Anglian Region,Lower Than A Level,60,90-100%,2291,84,High,High,Safe,1,0,Distinction
139033,M,South East Region,A Level or Equivalent,60,90-100%,790,61,Medium,Medium,High Risk,0,0,Fail
141377,M,South West Region,A Level or Equivalent,210,90-100%,756,48.8333333333333,Medium,Low,High Risk,1,0,Pass
141506,M,Scotland,A Level or Equivalent,60,20-30%,415,75,Low,High,High Risk,0,0,Fail
146503,M,East Anglian Region,Lower Than A Level,120,30-40%,368,63.4,Low,Medium,High Risk,1,0,Pass
147756,M,North Region,Lower Than A Level,120,60-70%,1718,68.6666666666667,High,Medium,Low Risk,1,0,Pass
148993,F,North Western Region,A Level or Equivalent,60,30-40%,3812,79.5,High,High,Safe,1,0,Pass
149741,F,Scotland,A Level or Equivalent,60,20-30%,2342,66.4,High,Medium,Safe,1,0,Pass
149962,M,West Midlands Region,A Level or Equivalent,60,60-70%,141,68.4,Low,Medium,Very High Risk,1,0,Pass
151587,F,Wales,A Level or Equivalent,120,0-10%,166,67,Low,Medium,Very High Risk,0,1,Withdrawn
152668,F,South Region,Lower Than A Level,60,90-100%,765,71,Medium,High,High Risk,0,1,Withdrawn
155984,F,East Anglian Region,Lower Than A Level,120,70-80%,2645,78.1428571428571,High,High,Safe,1,0,Pass
158707,F,South East Region,A Level or Equivalent,60,80-90%,4746,74,High,High,Safe,0,1,Withdrawn
159954,M,East Midlands Region,A Level or Equivalent,60,40-50%,2062,68.2,High,Medium,Low Risk,0,1,Withdrawn
164944,F,East Anglian Region,A Level or Equivalent,60,40-50%,1300,62.4,Medium,Medium,Low Risk,1,0,Pass
165226,F,Wales,A Level or Equivalent,60,30-40%,1062,77,Medium,High,Low Risk,0,0,Fail
167961,M,South West Region,HE Qualification,60,70-80%,2129,76,High,High,Low Risk,1,0,Pass
174024,M,North Region,A Level or Equivalent,60,10-20,812,60.4,Medium,Medium,High Risk,1,0,Pass
174094,F,South East Region,Lower Than A Level,60,30-40%,4841,75.4,High,High,Safe,1,0,Pass
174745,F,East Midlands Region,A Level or Equivalent,60,70-80%,1610,65,High,Medium,Low Risk,1,0,Pass
175447,M,London Region,A Level or Equivalent,60,50-60%,3779,69.6,High,Medium,Safe,1,0,Pass
175772,F,East Anglian Region,HE Qualification,270,90-100%,3018,85,High,High,Safe,0,1,Withdrawn
183057,M,Wales,Lower Than A Level,60,90-100%,833,65.6,Medium,Medium,High Risk,1,0,Pass
185350,M,Yorkshire Region,Lower Than A Level,60,10-20,236,59.6,Low,Medium,Very High Risk,0,0,Fail
188278,M,Yorkshire Region,A Level or Equivalent,60,70-80%,4497,71.6666666666667,High,High,Safe,1,0,Pass
199636,M,East Anglian Region,A Level or Equivalent,60,30-40%,1836,75.8,High,High,Low Risk,1,0,Pass
199897,M,East Midlands Region,HE Qualification,60,10-20,2135,69.4,High,Medium,Low Risk,1,0,Pass
200804,M,South Region,A Level or Equivalent,60,90-100%,930,66,Medium,Medium,Low Risk,1,0,Pass
205494,M,South West Region,HE Qualification,60,30-40%,1114,66.4,Medium,Medium,Low Risk,1,0,Pass
228021,M,Scotland,A Level or Equivalent,60,40-50%,4028,83,High,High,Safe,1,0,Distinction
228383,M,Yorkshire Region,HE Qualification,60,50-60%,2386,70.6,High,High,Safe,1,0,Pass
232307,M,South Region,Lower Than A Level,60,50-60%,702,66.2,Medium,Medium,High Risk,1,0,Pass
235068,F,East Midlands Region,Lower Than A Level,60,30-40%,2811,59.6,High,Medium,Safe,1,0,Pass
235507,M,Yorkshire Region,A Level or Equivalent,180,90-100%,1257,57.8333333333333,Medium,Medium,Low Risk,1,0,Pass
236875,M,West Midlands Region,A Level or Equivalent,60,40-50%,201,46.4,Low,Low,Very High Risk,1,0,Pass
237274,M,Yorkshire Region,A Level or Equivalent,60,10-20,2025,72.4,High,High,Low Risk,1,0,Pass
243510,F,South West Region,Lower Than A Level,60,60-70%,549,43.6,Medium,Low,High Risk,0,0,Fail
244246,F,South East Region,A Level or Equivalent,60,60-70%,1365,67.2,Medium,Medium,Low Risk,1,0,Pass
248581,F,West Midlands Region,A Level or Equivalent,60,40-50%,2883,85,High,High,Safe,1,0,Distinction
252073,F,Yorkshire Region,A Level or Equivalent,120,30-40%,865,49,Medium,Low,High Risk,1,0,Pass
